fips,PopDensity,Male,RuralCont,EconArea,HouseholdSize,noHealthInsurance,noHighSchool,Poverty,logPopDensity,PercentEduHealthSoc,SES,Household,HousingType,Asthma,Cancer,COPD,Stroke,HF,HTN,KD,WBSeg,WNWSeg
34027,1068.810031,49.18643068,2,118.0,2.68,7.2,6.0,4.9,6.974301187999999,22.4,0.0389,0.0261,0.2881,4.099,10.1253,8.4985,3.9236,13.1893,60.0548,22.4378,44.24447827,33.12845808
34029,965.6573046,48.30315587,2,118.0,2.58,9.7,8.8,10.2,6.8728090139999996,26.3,0.2344,0.4352,0.3757,5.9563,10.7766,15.5791,5.1058,17.2359,68.384,27.3965,45.82037594,34.43700862
34031,2718.597974,48.79719265,2,118.0,2.94,16.7,17.0,16.5,7.907871576000001,22.9,0.5111,0.3101,0.9067,5.8353,9.1522,10.3572,4.6629,15.5409,63.5363,24.5502,60.85862669,48.11638884
34033,187.96324189999999,48.96529614,2,127.0,2.56,9.0,12.9,13.3,5.236246422,24.7,0.451,0.5049,0.5922,6.1907,9.0851,14.2257,6.1815,17.1293,63.4313,24.5161,54.54808969,47.70651567
34035,1089.871111,48.9247083,2,118.0,2.71,6.8,5.7,5.3,6.993814721000001,21.4,0.0318,0.0293,0.1777,5.0298,9.7314,8.7523,4.7568,13.5327,59.1132,21.4213,61.01973714,34.98968685
34037,270.6845726,49.68609419,2,118.0,2.69,7.2,5.6,5.3,5.600954204,22.9,0.0882,0.021,0.0465,5.0375,8.3722,11.6362,4.5045,12.1834,57.9359,23.8102,49.46002911,32.58063235
34039,5409.246475,48.87308323,2,118.0,2.82,14.0,14.0,9.3,8.595865078,21.8,0.3354,0.276,0.7905,4.8453,9.6558,8.8311,4.5523,16.3116,61.8058,23.8445,55.89830084,45.22349394
34041,294.93163730000003,48.99351174,1,118.0,2.57,8.4,9.2,7.4,5.686743592000001,22.3,0.2076,0.063,0.3372,5.375,9.7648,11.9936,4.4945,14.9427,61.931999999999995,26.7701,41.57492076,34.696003399999995
35001,585.0305385,49.00967574,1,5.0,2.45,11.8,11.5,14.6,6.3716640479999995,26.0,0.5204,0.3563,0.659,5.0039,6.4354,7.3433,2.3985,8.7304,41.5219,20.5709,40.96485057,21.67305218
35003,0.509410444,53.21803232,0,128.0,2.03,10.2,4.8,21.2,-0.674501213,18.4,0.4529,0.5116,0.1732,3.3531,5.2268,7.4951,2.2682,7.4951,37.0809,12.8205,1.0,1.0
35005,10.65327677,49.69124816,0,107.0,2.7,14.5,21.7,18.9,2.365867523,25.4,0.8376,0.9284,0.7972,5.0736,6.6307,11.4077,3.6755,14.9984,62.684,28.0055,44.32754382,26.39003513
35006,5.8762237079999995,51.20899719,0,5.0,2.79,16.0,19.3,30.1,1.770914329,28.1,0.9570000000000001,0.9685,0.9959,3.5495,5.162999999999999,8.1639,1.9684,11.0035,45.9826,26.1375,43.5147606,62.92462234
35007,3.177437295,50.83326355,0,132.0,2.22,10.5,11.4,19.8,1.15607499,23.3,0.8025,0.9312,0.9678,4.2449,5.0714,9.2036,2.2915,14.3877,52.7047,19.4966,1.0,6.816209363
35009,34.84766515,51.82416146,0,7.0,2.63,12.1,16.9,18.9,3.5509861380000003,21.9,0.7914,0.8246,0.5692,7.0411,6.2965,12.8844,3.642,17.3681,61.3953,22.2402,35.78926981,29.7926195
35011,0.752598359,49.59954233,0,7.0,2.21,15.2,12.8,22.0,-0.284223582,23.6,0.6207,0.9357,0.2668,4.7423,7.2165,10.3093,2.6804,15.4639,53.4021,20.6186,1.0,1.0
35013,57.30648114,48.98233232,1,51.0,2.71,14.3,20.8,26.3,4.048413726000001,28.7,0.9341,0.6874,0.9723,5.3351,7.5049,9.0509,3.0552,10.8721,55.0667,22.0882,58.57399119,24.5325909
35015,13.99994731,50.58159425,0,107.0,2.59,10.7,15.2,16.9,2.639053566,17.7,0.4659,0.688,0.6297,3.9864,6.1971,12.4647,3.0456,12.9351,57.7846,21.0136,41.28522827,16.6188545
35017,6.814871656,49.21105267,0,51.0,2.3,9.1,12.8,20.3,1.9191072319999998,30.8,0.7465,0.9468,0.8994,4.1115,6.3415,6.9338,2.9965,10.0697,45.0523,13.1185,56.54321933,10.31994433
35019,1.418917135,56.86046512,0,147.0,2.33,10.0,22.3,22.6,0.349894,25.3,0.7882,0.9229999999999999,0.8895,4.5752,4.5752,13.0719,3.1373,11.1111,53.0719,18.1699,1.0,1.0
35021,0.29405676,51.04,0,7.0,1.99,8.8,10.3,15.1,-1.223982469,10.0,0.5016,0.4588,0.1837,4.970462539,7.4713,10.9195,2.627889067,10.3448,50.0,18.3908,1.0,1.0
35023,1.221463778,49.69032873,0,128.0,2.49,11.8,21.1,24.8,0.200049958,24.3,0.9564,0.7908,0.7876,3.989,5.5021,7.2902,2.7510000000000003,10.729000000000001,43.4663,16.9188,1.0,16.61102806
35025,16.18563721,51.42816941,0,107.0,2.82,15.4,27.1,16.1,2.7841242569999998,17.8,0.7631,0.5852,0.9382,4.1143,5.1556,12.2413,3.2127,17.1302,60.6857,25.3841,44.00740832,22.76266154
35027,4.051259654,48.72266503,0,51.0,2.21,14.5,8.6,15.8,1.3990278580000002,16.6,0.385,0.3865,0.3301,4.2219999999999995,6.0484,8.3966,2.5854,9.3691,39.7533,14.4687,51.95832424,26.23672792
35028,177.4205368,51.117765500000004,0,147.0,2.33,3.4,2.0,3.7,5.178522828999999,16.7,0.0067,0.0532,0.057,6.4027,10.5107,6.7358,2.5537,7.4759,46.5951,15.0629,1.0,15.22134727
35029,7.995777674,50.47028555,0,51.0,2.56,16.8,32.9,28.3,2.078913612,22.7,0.9949,0.9497,0.9768,3.3994,5.7507,8.7535,3.0312,13.1445,48.8952,15.779000000000002,48.99678902,19.29734281
35031,13.09531892,48.19034007,0,128.0,3.22,22.7,25.2,37.8,2.572254832,33.8,0.9955,0.8816,0.8338,6.1658,4.0969,5.702999999999999,2.3547,13.9785,49.6801,23.9826,54.75621846,60.89735395
35033,2.340946631,51.22760451,0,147.0,2.31,10.8,10.8,22.6,0.850555391,21.9,0.7318,0.5794,0.4785,3.9922,4.8685,6.1344,1.2658,7.6923,44.1091,19.1821,1.0,1.0
35035,10.20533145,51.81656542,1,51.0,2.51,13.1,15.5,18.5,2.322910275,23.7,0.8490000000000001,0.5224,0.8618,6.3629,7.2158,14.9029,3.3891,19.7172,54.0007,22.9155,44.82814142,32.44675441
35037,2.87125785,48.67320974,0,7.0,2.21,11.0,15.6,23.9,1.054750209,24.7,0.8481,0.9847,0.1423,4.6564,6.736000000000001,11.7089,2.3056,12.2061,56.4647,19.0325,53.84781453,18.08975002
35039,6.640856942,48.94273015,1,147.0,2.53,14.0,14.7,28.9,1.8932410130000001,24.4,,0.8758,0.5409,5.7928,5.2358,7.4267,1.9866,7.8908,44.1144,19.8849,62.80541884,34.05261119
35041,7.558949592,49.73513514,0,7.0,2.57,16.4,20.5,25.7,2.022732238,32.6,0.9424,0.7472,0.7389,5.4473,5.4871,14.4732,3.3002,17.336,55.3479,23.4195,52.50815169,16.7518739
35043,39.54778812,49.09164009,1,5.0,2.75,11.6,9.6,15.3,3.677509767,25.1,0.5264,0.361,0.1847,4.8501,5.9796,6.8599,2.3586,8.1887,43.1443,21.0365,34.70811058,38.36111777
35045,22.484387100000003,49.45304055,1,56.0,2.89,17.2,16.3,23.1,3.112821162,24.1,0.8424,0.7975,0.7857,5.0782,5.2333,10.0668,2.9478,11.3916,50.3759,22.0074,67.58122829,54.31259853
35047,5.784147826,49.56190197,0,147.0,2.34,10.2,19.5,29.2,1.7551210419999999,35.9,0.8857,0.9542,0.9128,4.454,4.3343,11.8295,1.9636,12.1648,47.3659,19.7797,67.00757495,8.033972554
35049,78.74579058,48.37188577,1,147.0,2.28,15.4,11.1,12.2,4.3662248230000005,21.6,0.2611,0.3107,0.6552,4.6091,7.2273,6.5727,2.1818,7.1773,37.3818,14.6273,57.02837822,33.53143356
35051,2.582221414,50.18997313,0,51.0,1.98,11.3,15.9,26.6,0.948650042,33.9,0.8338,0.9516,0.6975,3.1092,5.0136,12.7866,2.5651,13.6417,42.1298,16.0902,1.0,24.902115300000002
35053,2.503054156,49.94890906,0,5.0,2.46,15.0,23.2,28.3,0.917511649,45.9,0.8548,0.7584,0.9803,3.8724,5.1481,8.9749,2.1868,8.4738,41.0023,21.8679,86.44680537,47.21619413
35055,14.85309404,48.88304862,0,147.0,2.19,14.7,12.5,22.8,2.6982081960000004,21.6,0.7331,0.8243,0.6606,5.1797,5.6663,7.2202,2.6997,7.9265,37.9218,14.9741,1.0,35.73412146
35057,4.62232985,52.59685661,1,5.0,2.52,12.0,16.1,26.7,1.530898875,27.8,0.7783,0.2741,0.5486,4.0523,5.0327,11.5033,2.2222,8.6275,40.3922,17.3203,1.0,26.92030355
35059,1.06152615,56.17147081,0,7.0,2.29,12.3,21.7,17.6,0.059707637,20.7,0.5096,0.6415,0.5014,2.2701,4.4268,10.6697,2.0431,12.4858,47.3326,14.5289,1.0,1.0
35061,71.9284917,50.1212706,1,5.0,2.73,13.4,17.8,17.5,4.275672455,23.3,0.8554,0.8749,0.5492,4.0604,5.7047,8.6242,2.2483,8.9597,43.5403,21.3926,49.29919832,22.66292523
36001,584.3649579,48.38464711,1,4.0,2.27,5.1,7.4,11.3,6.370525716,27.4,0.1745,0.0478,0.7297,5.6193,9.1712,10.1573,3.7315,14.2773,55.1446,22.3269,60.42413389,44.63416905
36003,44.77854096,50.80818381,0,23.0,2.44,6.9,10.6,16.3,3.801729028,32.4,0.614,0.4215,0.8290000000000001,5.6182,8.1052,16.282,3.3101,14.8327,58.472,23.2063,1.0,35.34593157
36005,33686.62708,47.21087965,2,118.0,2.77,11.4,28.5,27.9,10.42485621,32.4,0.9739,0.7517,0.9704,8.3862,7.9855,9.1501,4.6568,17.3711,57.287,27.4797,46.53744464,39.46613741
36007,269.9009592,49.26557053,1,162.0,2.32,6.4,9.6,17.5,5.5980550739999995,30.8,0.5217,0.2951,0.8303,6.8868,9.0272,11.4752,3.0546,12.6629,56.6711,24.0825,50.97394527,46.47026073
36009,58.17785761,49.73002089,1,23.0,2.41,7.9,11.6,15.8,4.063504828999999,26.3,0.6111,0.6835,0.8968,7.47,8.6211,20.070999999999998,3.8942,16.5075,60.0171,25.496,70.47795242,50.17999945
36011,110.7261633,51.3032804,1,162.0,2.41,5.8,12.4,12.6,4.707060156,26.6,0.3834,0.4731,0.8329,4.6442,9.432,13.6764,3.4037,16.178,62.4564,23.1495,62.06930812,36.34624269
36013,119.69384,49.30852699,1,23.0,2.37,6.3,11.5,17.7,4.784937149,27.7,0.6602,0.5466,0.7921,6.3638,11.7433,14.3319,3.5594,19.4688,60.6445,27.9628,64.95668637,44.17718367
36015,204.87541430000002,49.52070552,1,139.0,2.37,5.1,9.6,15.3,5.322402059,29.9,0.3866,0.6737,0.6899,6.3332,7.7014,14.0165,4.6118,15.4209,57.3616,23.4303,55.22654189,39.15465754
36017,52.83084327,50.11333065,0,162.0,2.43,6.1,12.2,12.6,3.967095173,27.4,0.4901,0.7985,0.7571,4.7143,7.7896,12.8473,2.8255,13.1751,54.449,20.5589,35.35539923,15.25824072
36019,77.54974226,51.38473007,0,162.0,2.37,6.3,13.2,13.7,4.350919566,26.7,0.4736,0.2006,0.9061,7.2057,8.5728,14.5505,2.9812,11.6466,57.6614,23.1773,56.82722201,30.17166327
36021,93.68215405,50.00924976,0,4.0,2.35,6.9,10.6,10.5,4.539907713,29.0,0.2322,0.38299999999999995,0.632,5.007,9.1362,12.7452,3.4572,12.1058,55.8578,18.5759,57.44758311,40.25644028
36023,95.3985885,48.94390618,1,162.0,2.45,5.0,9.4,15.7,4.558063783,32.7,0.3908,0.1076,0.7969,5.2911,9.9315,16.4384,3.3048,14.5548,57.226000000000006,23.7329,45.05721031,20.24894281
36025,30.59745986,50.63328424,0,162.0,2.29,7.7,12.3,17.9,3.4209169939999997,26.2,0.5016,0.4954,0.8991,4.9215,7.417999999999999,12.4822,2.8245,13.5806,54.6648,19.2725,35.61725636,20.96475356
36027,369.7924915,49.70362112,2,118.0,2.57,6.2,9.5,10.1,5.9129420139999995,28.8,0.2245,0.0506,0.9293,5.4468,9.3069,11.3018,4.1951,11.9912,57.504,20.5892,52.89636141,37.28262942
36029,881.0883388,48.39817482,2,23.0,2.32,5.3,8.9,14.5,6.781157892,27.6,0.2806,0.2149,0.6355,6.5163,9.1897,12.9064,3.8622,13.8007,56.3189,26.7863,72.48668034,64.03618348
36031,20.55756508,51.68225566,0,162.0,2.26,6.1,9.1,10.6,3.0232290039999996,29.1,0.2659,0.4925,0.7151,4.4589,8.4069,11.0234,2.7249,11.0079,49.5742,18.4549,1.0,27.46432531
36033,30.70492045,55.05577546,0,162.0,2.37,8.6,13.8,18.9,3.424422917,33.2,0.6873,0.3556,0.8908,5.1613,8.1896,13.5747,2.5938,11.7182,58.973,24.9111,53.06286427,71.13096752
36035,107.74214380000001,49.68435644,1,4.0,2.4,6.7,13.0,15.9,4.679740815,27.2,0.5494,0.6791,0.4801,6.5236,8.2854,16.8498,4.0293,14.4776,55.8346,22.0129,61.058811600000006,39.57599679
36037,116.2007547,49.82192737,1,139.0,2.45,5.8,8.9,10.8,4.755319339,23.5,0.2366,0.2359,0.2773,5.8605,7.763,13.360999999999999,3.0833,18.3687,57.6427,24.8852,50.09966366,32.34004178
36039,72.91550776,52.08951428,0,4.0,2.31,6.4,14.1,12.7,4.289301343,25.2,0.4197,0.0755,0.7727,4.7806,8.8222,13.9949,3.9511,13.4067,53.0538,20.1025,43.97928006,31.89732061
36041,2.57137367,50.0,0,4.0,2.1,7.4,12.2,9.8,0.944440258,22.9,0.5589,0.4944,0.2028,3.2356,10.1112,13.0435,4.2467,10.6168,56.4206,17.8969,1.0,1.0
36043,43.44336047,49.56375675,1,162.0,2.4,5.8,10.2,14.3,3.7714580310000003,28.8,0.5433,0.5193,0.7106,4.4498,8.6222,13.6897,3.5548,14.3451,58.6285,21.8202,66.82972456,45.79697665
36045,86.57958836,52.486479599999996,1,162.0,2.53,5.7,9.7,15.1,4.4610640880000005,25.9,0.4834,0.4967,0.9207,6.0663,9.1763,13.7847,3.6284,15.6394,62.4362,25.4718,52.92729244,41.23870502
36047,36146.611130000005,47.35312236,2,118.0,2.69,9.9,19.3,19.8,10.49533848,28.4,0.6736,0.1738,0.9096,6.4713,8.6164,10.5224,5.1945,22.6236,63.4755,27.5752,74.58731946,52.72136993
36049,20.62949132,50.72254335,0,162.0,2.55,6.9,10.1,12.5,3.02672167,25.3,0.5258,0.4327,0.1875,5.6119,7.9403,12.1791,3.6119,14.2687,61.7313,20.8955,1.0,32.69115155
36051,99.58528555,50.24795753,2,139.0,2.44,5.1,10.9,12.0,4.601014418,27.5,0.3503,0.0761,0.8278,7.4294,7.68,14.0839,3.5779,16.7502,57.2242,21.8095,46.0797161,24.90663299
36053,108.33333329999999,49.35932676,1,162.0,2.46,5.8,8.9,10.8,4.685212894,29.0,0.23600000000000002,0.0611,0.531,4.377,9.5746,13.213,3.57,10.3406,56.0799,20.0657,75.45508299,29.860293199999997
36055,1128.665115,48.20618251,2,139.0,2.39,5.6,9.7,14.6,7.028790899,31.5,0.3621,0.2884,0.6574,7.0025,6.9725,9.0203,3.3289,13.8326,53.1454,24.3189,62.44016901,52.79931511
36057,122.12435490000001,49.32244367,1,4.0,2.43,7.3,14.8,17.8,4.805039828,26.4,0.7414,0.8504,0.7138,5.5885,8.6448,15.2637,3.8945,17.4817,57.8764,21.4984,58.75888025,56.11446925
36059,4765.81905,48.7677276,2,118.0,2.94,6.3,9.0,6.2,8.46922469,28.6,0.0764,0.0392,0.5546,5.9934,10.788,9.5744,4.7673,15.5832,59.4014,21.1856,76.32250128,52.0621623
36061,71340.60447,47.36754209,2,118.0,1.99,6.8,13.2,16.3,11.17522093,22.6,0.4201,0.0086,0.9736,5.5947,9.9501,7.681,3.8264,12.1469,46.2376,18.9896,68.35208127,51.54895548
36063,400.6451489,48.79946101,2,23.0,2.34,6.1,9.0,12.4,5.99307612,25.5,0.3201,0.2846,0.4645,6.5092,9.0493,17.1942,4.1478,15.9716,58.9851,24.9204,62.34888344,50.49180849
36065,188.60552769999998,49.78025198,1,162.0,2.38,6.8,11.9,16.1,5.239657679,30.0,0.47200000000000003,0.5539999999999999,0.8679,5.4548,8.9928,14.2944,3.7054,12.9333,58.428000000000004,23.5045,65.75380686,60.02163598
36067,591.641722,48.22290936,1,162.0,2.4,5.9,9.2,13.7,6.382901252000001,31.0,0.3532,0.2662,0.7708,5.1941,10.4631,11.1146,3.7094,11.4415,58.8286,22.2974,64.91619714,55.56669034
36069,170.44265369999997,48.88455687,2,139.0,2.43,5.3,6.8,9.3,5.138398898,28.2,0.0876,0.1815,0.6301,4.5293,7.6972,11.6158,3.6641,11.056,53.5242,19.6692,54.69341493,47.38118679
36071,474.2450936000001,50.14547722,2,118.0,2.86,7.1,10.2,10.9,6.161724262999999,25.9,0.2646,0.2044,0.9004,7.3013,8.7033,15.0561,4.2703,14.4536,61.0515,24.0321,45.05899675,40.2517786
36073,103.1334662,49.87113402,2,139.0,2.5,6.6,13.1,15.2,4.636023938,22.3,0.5213,0.4852,0.8539,5.0472,6.8477,17.621,4.7816,17.6505,57.9693,23.8194,54.33335642,37.83084734
36075,123.0746598,50.11697005,1,162.0,2.52,6.3,13.1,16.3,4.812791161,24.8,0.6541,0.4623,0.9354,4.2893,8.9074,14.9553,4.1746,13.4185,60.9756,24.1303,59.96297823,29.63168019
36077,59.39203354,48.45444002,0,162.0,2.31,5.9,9.0,13.1,4.084160102,33.8,0.4596,0.1025,0.8153,4.1923,7.2094,9.9513,3.303,13.2119,49.0366,17.3618,51.40535269,35.24640394
36079,426.90287,49.89930838,2,118.0,2.77,5.7,7.2,5.4,6.056556517000001,26.3,0.0895,0.0185,0.1773,5.3581,9.2492,9.7356,3.6087,11.7361,54.5069,19.1574,40.81890469,21.34376757
36081,20767.14273,48.53406914,2,118.0,2.82,12.4,18.9,12.2,9.94112734,24.0,0.5223,0.0344,0.8478,6.0683,8.9457,9.5556,4.8435,16.7285,60.0053,24.6856,78.38181207,48.79809395
36083,243.26594419999998,49.38316721,1,4.0,2.38,5.4,8.2,11.5,5.494155266,26.9,0.2258,0.1691,0.7498,6.2374,8.3545,13.2453,3.658,14.8466,56.358000000000004,22.6383,65.18610478,51.77827408
36085,8157.323968000001,48.58414384,2,118.0,2.78,5.9,11.3,11.9,9.006671449,29.6,0.2955,0.0697,0.8067,5.0157,9.5575,10.7188,3.7113,15.6993,57.974,24.3912,67.53481032,44.01992074
36087,1877.205416,49.12105688,2,118.0,3.07,7.7,12.7,13.3,7.5375394689999995,32.4,0.35700000000000004,0.1391,0.9074,6.4646,10.3997,10.6586,4.1216,12.4605,58.1292,21.2111,56.50850132,43.7828299
36089,40.19579313,50.99962874,1,162.0,2.43,7.3,11.9,18.9,3.693762342,33.8,0.6779999999999999,0.4499,0.943,5.5627,7.9257,17.5497,3.5321,13.7468,60.986999999999995,25.1061,74.32531851,33.19142206
36091,283.78848860000005,49.3746275,1,4.0,2.44,4.4,6.1,6.6,5.6482292020000004,25.1,0.0245,0.0471,0.2642,5.8999,9.1869,11.5347,3.5567,12.9899,54.4888,21.7862,48.16550808,30.28552749
36093,759.3340505,48.78846612,1,4.0,2.39,5.9,9.8,12.8,6.6324418000000005,27.6,0.3385,0.1162,0.6135,6.346,8.1372,11.2151,4.1527,13.6423,55.1762,23.3148,58.515983999999996,50.07824909
36095,49.85204722,50.07903481,1,4.0,2.37,6.0,11.3,13.9,3.909059563,26.5,0.4,0.5349,0.5995,4.8039,6.5686,12.402000000000001,2.6961,11.5686,52.9412,19.1422,32.39753747,18.51382891
36097,54.23506838,49.82310327,0,139.0,2.39,6.2,10.3,13.9,3.9933277169999997,27.3,0.4532,0.4228,0.5654,4.1160000000000005,7.6049,13.1713,3.2536,13.6417,53.9004,19.9138,1.0,16.94454657
36099,105.08170890000001,52.49588429,0,139.0,2.42,7.3,14.1,12.0,4.654738228,28.1,0.3745,0.4034,0.6832,3.65,8.2394,13.0972,3.1133,11.5405,57.7831,20.9071,43.61946592,24.85269877
36101,68.59035209,49.82857862,1,139.0,2.41,7.2,10.1,12.8,4.228151885,25.5,0.4468,0.6132,0.6055,5.7703,7.5978,12.536,3.4839,15.0945,55.1987,19.9471,48.52508016,40.9262906
36103,1618.991283,49.23029309,2,118.0,2.93,6.6,9.9,7.0,7.38955857,26.7,0.1255,0.0369,0.4288,5.9496,9.9937,11.1871,4.4801,14.5052,61.7412,22.5741,57.94150963,45.4245876
36105,77.91515602,51.31111465,1,118.0,2.45,7.8,13.6,14.9,4.355620491,29.4,0.5678,0.6543,0.8962,7.1212,7.8847,15.9797,3.6619,13.245,57.1017,21.7842,54.33865898,41.06196533
36107,92.94832241,49.66288405,1,162.0,2.49,5.7,10.0,9.9,4.532043666,26.7,0.3029,0.3623,0.2725,5.1954,8.241,10.5863,3.3713,13.4365,53.4691,22.8664,49.89683426,30.853764799999997
36109,215.2744127,49.09179879,1,162.0,2.27,6.0,5.5,18.6,5.371913553,44.5,0.3159,0.008,0.9570000000000001,5.1555,8.2448,8.904,3.1287,10.5765,47.2944,15.9386,46.60274916,45.70118229
36111,157.94937019999998,49.58918304,1,118.0,2.4,7.8,9.3,13.7,5.06227454,29.1,0.3404,0.1372,0.8023,5.0337,8.7893,12.2808,3.6612,11.8284,53.8517,19.9804,47.05894053,31.46506198
36113,73.75742546,49.119542100000004,1,4.0,2.32,6.1,8.3,9.7,4.3007816739999996,26.6,0.1596,0.2499,0.369,5.4735,9.2637,10.6264,2.92,9.5271,52.376000000000005,23.1879,58.586453299999995,34.21586546
36115,73.63507303,51.68453042,1,4.0,2.49,6.5,11.6,11.7,4.299121448,23.0,0.4449,0.2337,0.6361,5.7076,8.4297,13.2445,3.1172,11.9274,52.1147,24.1475,65.75059358,29.06465321
36117,148.91277350000001,49.70417491,2,139.0,2.53,5.7,10.4,12.1,5.003360722,25.1,0.3599,0.3996,0.4183,5.2763,5.9605,11.4079,3.4342,16.2895,50.8158,23.0921,54.33114541,38.17763668
36119,2247.400697,48.46006123,2,118.0,2.65,8.4,12.4,8.5,7.717529582,27.8,0.264,0.0853,0.9386,5.1032,10.1741,9.9512,4.2881,13.6594,55.0556,20.9681,60.27666952,44.89205697
36121,67.24420076,54.21611179,0,139.0,2.46,5.3,11.7,11.2,4.208330781,20.5,0.3933,0.1617,0.4683,4.872,7.6827,13.148,3.4978,13.8039,55.6527,22.2986,1.0,29.17277915
36123,73.67658366,48.69746719,2,139.0,2.53,9.4,13.9,13.9,4.2996850239999995,25.9,0.3971,0.2222,0.8691,4.2476,7.7723,11.8391,3.0276,9.6701,54.9028,17.0809,1.0,20.77166838
37001,399.8419588,47.50957176,1,66.0,2.45,17.5,15.1,14.4,5.9910693660000005,26.2,0.6054,0.545,0.802,5.8038,8.5661,14.2768,4.2132,13.4854,59.761,26.6915,39.76669744,37.58812155
37003,144.22477790000002,50.96141025,1,31.0,2.5,16.5,18.1,11.7,4.97137304,19.3,0.7029,0.3505,0.5696,5.3365,8.402999999999999,16.8658,3.7236,12.505,63.2616,25.3485,54.38979353,38.37463168
37005,47.3793925,49.555535600000006,0,66.0,2.31,21.5,21.1,20.9,3.8581873769999997,24.0,0.8742,0.7071,0.1121,3.9486,8.1827,14.51,3.3302,13.4634,59.9429,20.5043,32.63292731,30.46864136
37007,45.99868285,51.26401047,0,31.0,2.51,16.3,19.9,22.2,3.8286127619999997,23.8,0.9178,0.4922,0.9682,5.8103,6.8004,14.0438,4.4554,15.5289,67.431,28.6868,29.71238937,28.7129972
37009,63.83732664,49.00562438,0,10.0,2.29,18.9,15.1,15.9,4.156338076,22.2,0.6379,0.3738,0.4218,4.4579,6.7246,12.977,3.6456,9.3313,57.9902,17.0759,54.7251505,47.11898747
37011,71.05508114,54.18351655,0,10.0,2.31,23.6,19.5,18.6,4.263455367,29.0,0.6475,0.2636,0.8071,4.4721,8.2381,13.9543,2.9926,12.2394,53.4633,21.8897,1.0,25.777254
37013,56.81161523,47.49968081,0,67.0,2.37,17.3,14.1,22.0,4.039740798,23.4,0.7137,0.7440000000000001,0.3996,5.3283,8.3261,11.0531,3.8681,12.5616,63.3885,25.9453,25.60217771,26.25753292
37015,27.09539949,50.741542200000005,0,173.0,2.39,16.0,23.9,27.2,3.2993639530000003,25.6,0.9535,0.7138,0.9229999999999999,6.1669,8.9562,10.6123,4.5326,16.7357,69.5576,31.4883,16.0892236,15.59736057
37017,37.42522846,47.46959232,0,133.0,2.4,20.3,20.8,20.7,3.622345035,25.1,0.9061,0.9338,0.7555,5.4585,7.8967,15.6841,5.04,18.7227,70.5968,31.3865,28.70238894,25.19945607
37019,168.62462659999997,47.72790926,1,115.0,2.3,15.9,10.9,11.9,5.127675099999999,18.8,0.3592,0.348,0.3419,4.2564,8.1811,11.4762,3.0587,9.6213,61.6497,19.5713,41.33418015,37.31087559
37021,397.7507728,47.94192755,1,10.0,2.3,16.4,9.2,11.5,5.98582561,25.8,0.2134,0.07,0.8838,4.8978,7.7173,9.923,2.6297,10.9296,48.7437,19.6978,48.73654744,34.52551316
37023,178.4362059,50.03812787,1,31.0,2.45,18.0,19.5,16.6,5.184231147,25.9,0.8376,0.6387,0.7924,4.7623,6.4086,14.2146,3.0758,11.9499,60.2473,23.9399,50.51126405,27.77060603
37025,598.349689,48.77779472,2,31.0,2.69,13.3,10.9,11.1,6.394175347000001,22.0,0.3191,0.3578,0.3633,5.4367,7.9975,12.7589,3.5907,12.2073,55.3242,23.6267,29.37701038,26.73884626
37027,174.2646903,49.45849254,1,31.0,2.46,17.2,21.3,16.3,5.1605753519999995,20.1,0.7818,0.5135,0.3693,5.5328,7.1814,17.0175,3.9959,12.975,61.82,24.171,62.14868317,43.35960968
37029,45.17376122,49.93098371,0,173.0,2.71,14.3,14.7,8.0,3.810516414,25.8,0.585,0.4253,0.0341,5.1875,9.5625,14.375,3.875,14.75,69.625,27.75,11.30574931,9.073994567
37031,137.2306173,48.97442172,1,67.0,2.27,15.1,9.2,13.3,4.921662848,21.0,0.3232,0.5925,0.5151,3.1351,8.0743,12.4189,3.4392,13.5676,57.4527,18.9865,46.71995026,33.07299013
37033,53.19589570000001,50.81843921,0,66.0,2.43,15.3,22.4,19.3,3.973981245,25.9,0.8261,0.2792,0.8981,5.2819,8.9936,14.9893,3.4618,14.6324,63.6688,27.6945,21.11981834,19.88145287
37035,400.1580056,48.87966857,1,31.0,2.5,16.5,16.0,12.5,5.991859483,18.7,0.5799,0.3394,0.6616,4.8938,8.1322,13.3301,3.4749,10.917,61.8871,25.8108,34.63373035,30.33768203
37037,109.1631364,47.82731301,1,133.0,2.43,16.9,12.7,10.3,4.692843427,26.1,0.2793,0.4148,0.28300000000000003,4.4881,8.7319,7.9381,3.0633,11.5815,51.8115,17.871,31.70968591,29.36891074
37039,62.82414422,48.73479659,0,11.0,2.3,16.8,15.1,17.2,4.140339462,21.3,0.7,0.4276,0.2884,5.7888,7.5921,15.4417,3.1519999999999997,12.4261,58.3573,25.0796,41.41321765,10.92542862
37041,80.84304517,47.56508642,0,173.0,2.4,14.4,16.1,17.6,4.392509561000001,27.9,0.8283,0.8481,0.7173,5.2507,9.351,10.7375,3.7168,14.4248,62.0944,24.3953,28.7740717,29.33162148
37043,52.29802095,48.60653548,0,11.0,2.25,18.4,10.8,15.4,3.95695853,21.0,0.3707,0.3375,0.2044,5.0542,8.3032,12.1661,3.0686,12.5271,60.2166,25.6318,31.96810588,25.27377485
