fips,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White
17145,0.0985,0.168,0.0603,0.65,High Vulnerability,0.61,High Concern,0.0312,0.0013,0.0069,0.0906,0.0,0.8579
17009,0.0991,0.1637,0.0611,0.47,Moderate Vulnerability,0.73,High Concern,0.0664,0.0027,0.0,0.1889,0.0,0.7385
17117,0.1042,0.1739,0.0646,0.2,Very Low Vulnerability,0.13,Very Low Concern,0.0123,0.0018,0.0049,0.0095,0.0,0.9606
18027,0.1351,0.1825,0.0853,0.69,High Vulnerability,0.85,Very High Concern,0.0497,0.0004,0.0027,0.0193,0.0005,0.9156
17167,0.0863,0.1477,0.0522,0.44,Moderate Vulnerability,0.16,Very Low Concern,0.023,0.0008,0.0201,0.1268,0.0004,0.8034
17201,0.0923,0.1585,0.0561,0.72,High Vulnerability,0.36,Low Concern,0.1277,0.0018,0.0263,0.1258,0.0001,0.6902
17053,0.106,0.1813,0.0653,0.31,Low Vulnerability,0.29,Low Concern,0.0334,0.0052,0.0066,0.0113,0.0003,0.9349
17073,0.0965,0.1625,0.0593,0.2,Low Vulnerability,0.32,Low Concern,0.057,0.0011,0.005,0.019,0.0,0.9044
17137,0.1042,0.1739,0.0646,0.5,Moderate Vulnerability,0.46,Moderate Concern,0.0248,0.0023,0.0061,0.0677,0.0001,0.8817
17039,0.0986,0.1641,0.0612,0.13,Very Low Vulnerability,0.32,Low Concern,0.0274,0.0004,0.0003,0.0053,0.0008,0.9461
18067,0.1365,0.1857,0.0857,0.48,Moderate Vulnerability,0.57,Moderate Concern,0.0336,0.0045,0.0125,0.0749,0.0002,0.8508
17063,0.0776,0.1249,0.0472,0.08,Very Low Vulnerability,0.26,Low Concern,0.0991,0.0004,0.008,0.0116,0.0004,0.8629
17181,0.1039,0.1725,0.0652,0.68,High Vulnerability,0.49,Moderate Concern,0.0519,0.0011,0.0033,0.0161,0.0,0.9107
17127,0.1039,0.1725,0.0652,0.75,High Vulnerability,0.62,High Concern,0.0295,0.0004,0.002,0.0584,0.0,0.8824
17191,0.1055,0.1745,0.0657,0.43,Moderate Vulnerability,0.53,Moderate Concern,0.0062,0.0016,0.0026,0.0151,0.0,0.9619
17015,0.0909,0.1529,0.0548,0.17,Very Low Vulnerability,0.42,Moderate Concern,0.037,0.0008,0.0077,0.0121,0.0,0.9307
17103,0.0909,0.1529,0.0548,0.3,Low Vulnerability,0.34,Low Concern,0.0622,0.0027,0.0056,0.0545,0.0009,0.8619
18075,0.1443,0.198,0.0916,0.67,High Vulnerability,0.81,Very High Concern,0.031,0.0,0.0075,0.0036,0.0,0.9488
18011,0.0983,0.1318,0.061,0.04,Very Low Vulnerability,0.2,Very Low Concern,0.03,0.0021,0.0296,0.0173,0.0,0.9061
18041,0.138,0.189,0.0866,0.61,High Vulnerability,0.68,High Concern,0.0125,0.0025,0.0003,0.0237,0.0,0.9551
17151,0.1039,0.1725,0.0652,0.45,Moderate Vulnerability,0.69,High Concern,0.0276,0.0,0.0057,0.0421,0.0,0.9096
17189,0.1002,0.1676,0.0618,0.07,Very Low Vulnerability,0.13,Very Low Concern,0.0144,0.0013,0.0029,0.0086,0.0005,0.96
17023,0.1055,0.1745,0.0657,0.21,Low Vulnerability,0.4,Low Concern,0.0158,0.0004,0.005,0.0067,0.0,0.9653
18051,0.1144,0.1528,0.0713,0.32,Low Vulnerability,0.56,Moderate Concern,0.0162,0.0005,0.0042,0.0219,0.0,0.9357
17079,0.1055,0.1745,0.0657,0.24,Low Vulnerability,0.44,Moderate Concern,0.0035,0.0003,0.0009,0.0049,0.0,0.9697
18061,0.1268,0.1707,0.0788,0.19,Very Low Vulnerability,0.58,Moderate Concern,0.0193,0.0013,0.0043,0.006,0.0,0.9537
17143,0.087,0.1501,0.0524,0.61,High Vulnerability,0.25,Low Concern,0.0481,0.0025,0.0406,0.1761,0.0001,0.699
18049,0.1316,0.1775,0.0825,0.35,Low Vulnerability,0.65,High Concern,0.052,0.0031,0.0042,0.0093,0.0005,0.9176
18003,0.1161,0.1613,0.071,0.52,Moderate Vulnerability,0.54,Moderate Concern,0.0747,0.0016,0.038,0.1128,0.0004,0.7385
17001,0.0991,0.1637,0.0611,0.25,Low Vulnerability,0.26,Low Concern,0.016,0.003,0.008,0.0406,0.0002,0.9168
17061,0.1042,0.1739,0.0646,0.2,Very Low Vulnerability,0.48,Moderate Concern,0.0121,0.0,0.0021,0.0139,0.0005,0.9622
17065,0.1039,0.1725,0.0652,0.15,Very Low Vulnerability,0.33,Low Concern,0.0075,0.0,0.0015,0.004,0.0,0.987
18089,0.1142,0.1618,0.0701,0.73,High Vulnerability,0.72,High Concern,0.1898,0.0019,0.0139,0.2338,0.0002,0.5412
17087,0.1039,0.1725,0.0652,0.46,Moderate Vulnerability,0.59,Moderate Concern,0.0316,0.0006,0.0034,0.1107,0.0,0.8498
17125,0.0991,0.1637,0.0611,0.29,Low Vulnerability,0.2,Low Concern,0.0112,0.0016,0.0018,0.0076,0.0,0.9645
17031,0.0732,0.1289,0.044,0.68,High Vulnerability,0.5,Moderate Concern,0.2529,0.001,0.0723,0.2307,0.0002,0.4229
17041,0.0958,0.1619,0.0591,0.44,Moderate Vulnerability,0.76,High Concern,0.0726,0.0034,0.0067,0.0069,0.0007,0.9026
17085,0.0909,0.1529,0.0548,0.05,Very Low Vulnerability,0.31,Low Concern,0.0303,0.0034,0.006,0.0057,0.0004,0.9466
17115,0.0952,0.1652,0.0585,0.6,Moderate Vulnerability,0.26,Low Concern,0.0228,0.0022,0.0101,0.1468,0.0001,0.7626
18029,0.1287,0.171,0.0806,0.08,Very Low Vulnerability,0.45,Moderate Concern,0.0131,0.001,0.0056,0.0083,0.0003,0.9614
17051,0.1017,0.1692,0.0633,0.59,Moderate Vulnerability,0.64,High Concern,0.0187,0.0032,0.0054,0.0467,0.0013,0.9213
17139,0.0986,0.1641,0.0612,0.29,Low Vulnerability,0.55,Moderate Concern,0.0145,0.004,0.0016,0.0076,0.0,0.9661
17021,0.0986,0.1641,0.0612,0.24,Low Vulnerability,0.38,Low Concern,0.0162,0.003,0.006,0.0131,0.0009,0.9502
17105,0.106,0.1813,0.0653,0.48,Moderate Vulnerability,0.36,Low Concern,0.0457,0.0,0.0085,0.0413,0.0,0.8915
18081,0.1159,0.1548,0.0722,0.14,Very Low Vulnerability,0.38,Low Concern,0.0358,0.0012,0.0338,0.0238,0.0002,0.89
17095,0.0894,0.1509,0.0547,0.65,High Vulnerability,0.48,Moderate Concern,0.0576,0.0017,0.011,0.0848,0.0,0.8287
17169,0.0991,0.1637,0.0611,0.57,Moderate Vulnerability,0.43,Moderate Concern,0.0096,0.0013,0.0,0.0879,0.0,0.8868
18019,0.1298,0.1807,0.0803,0.25,Low Vulnerability,0.57,Moderate Concern,0.0538,0.0009,0.0104,0.0669,0.0001,0.8321
17159,0.1055,0.1745,0.0657,0.41,Moderate Vulnerability,0.41,Moderate Concern,0.0171,0.0045,0.0051,0.0079,0.0,0.9519
17149,0.0991,0.1637,0.0611,0.35,Low Vulnerability,0.41,Moderate Concern,0.0129,0.0019,0.0036,0.0118,0.0,0.9585
17011,0.0894,0.1509,0.0547,0.29,Low Vulnerability,0.26,Low Concern,0.0914,0.0019,0.0087,0.0102,0.0001,0.877
17075,0.106,0.1813,0.0653,0.34,Low Vulnerability,0.38,Low Concern,0.0698,0.0007,0.0035,0.0082,0.0,0.8983
17193,0.1039,0.1725,0.0652,0.54,Moderate Vulnerability,0.55,Moderate Concern,0.0146,0.0016,0.0076,0.007,0.0008,0.9625
17203,0.0894,0.1509,0.0547,0.02,Very Low Vulnerability,0.14,Very Low Concern,0.0183,0.0004,0.0052,0.006,0.0,0.955
18073,0.1316,0.1775,0.0825,0.27,Low Vulnerability,0.59,Moderate Concern,0.0602,0.0,0.0033,0.0059,0.0,0.9157
17179,0.0894,0.1477,0.0543,0.11,Very Low Vulnerability,0.15,Very Low Concern,0.0234,0.0014,0.0103,0.0124,0.0001,0.9395
17129,0.0986,0.1641,0.0612,0.05,Very Low Vulnerability,0.24,Low Concern,0.0153,0.0027,0.0035,0.0044,0.0,0.9559
18009,0.1443,0.198,0.0916,0.37,Low Vulnerability,0.69,High Concern,0.0163,0.0031,0.0072,0.0003,0.0,0.9552
18053,0.1373,0.1895,0.0871,0.73,High Vulnerability,0.75,High Concern,0.0428,0.0016,0.0098,0.0697,0.0,0.8492
18063,0.1055,0.1393,0.0649,0.08,Very Low Vulnerability,0.36,Low Concern,0.039,0.0015,0.029,0.0671,0.0001,0.8425
17003,0.1039,0.1725,0.0652,0.96,Very High Vulnerability,0.58,Moderate Concern,0.0131,0.0059,0.0,0.3345,0.0,0.6276
17157,0.1002,0.1676,0.0618,0.46,Moderate Vulnerability,0.51,Moderate Concern,0.0314,0.0018,0.0059,0.1007,0.0001,0.8485
17067,0.0965,0.1625,0.0593,0.12,Very Low Vulnerability,0.4,Low Concern,0.015,0.0002,0.0037,0.0061,0.0,0.9615
18017,0.1365,0.1857,0.0857,0.72,High Vulnerability,0.78,High Concern,0.1536,0.0036,0.0128,0.0113,0.0002,0.7971
18039,0.1368,0.1844,0.0873,0.77,High Vulnerability,0.77,High Concern,0.1593,0.0014,0.0105,0.054,0.0005,0.7478
18083,0.125,0.1705,0.0779,0.59,Moderate Vulnerability,0.67,High Concern,0.0203,0.0013,0.0091,0.0276,0.0007,0.927
17093,0.0776,0.1249,0.0472,0.14,Very Low Vulnerability,0.24,Low Concern,0.187,0.0005,0.0319,0.0699,0.0,0.695
17123,0.0894,0.1509,0.0547,0.05,Very Low Vulnerability,0.19,Very Low Concern,0.0301,0.0003,0.0038,0.0027,0.0,0.9453
17033,0.1055,0.1745,0.0657,0.38,Low Vulnerability,0.43,Moderate Concern,0.0327,0.0008,0.0032,0.064,0.0007,0.8767
17187,0.0965,0.1625,0.0593,0.61,High Vulnerability,0.38,Low Concern,0.0956,0.0022,0.0248,0.029,0.0,0.8321
17097,0.0712,0.1205,0.0433,0.35,Low Vulnerability,0.18,Very Low Concern,0.2169,0.0013,0.0765,0.0655,0.0003,0.6164
17131,0.0965,0.1625,0.0593,0.11,Very Low Vulnerability,0.23,Low Concern,0.0244,0.001,0.0037,0.0063,0.0,0.953
17029,0.0958,0.1619,0.0591,0.5,Moderate Vulnerability,0.59,Moderate Concern,0.0253,0.0018,0.0122,0.0387,0.0003,0.9092
18047,0.1287,0.171,0.0806,0.15,Very Low Vulnerability,0.54,Moderate Concern,0.008,0.0,0.009,0.0014,0.0,0.9683
17059,0.1039,0.1725,0.0652,0.45,Moderate Vulnerability,0.65,High Concern,0.013,0.0051,0.0012,0.0051,0.0,0.9562
17019,0.0767,0.1381,0.0467,0.5,Moderate Vulnerability,0.44,Moderate Concern,0.0596,0.0014,0.1073,0.1335,0.0007,0.6716
17141,0.0879,0.1477,0.0534,0.29,Low Vulnerability,0.35,Low Concern,0.1012,0.0023,0.0054,0.0102,0.0002,0.8679
18079,0.1417,0.1922,0.089,0.38,Low Vulnerability,0.6,Moderate Concern,0.0246,0.0047,0.0023,0.0143,0.0,0.9503
17083,0.1042,0.1739,0.0646,0.1,Very Low Vulnerability,0.35,Low Concern,0.0141,0.001,0.0031,0.0044,0.0,0.9563
17195,0.0909,0.1529,0.0548,0.33,Low Vulnerability,0.31,Low Concern,0.12,0.0014,0.0052,0.0154,0.001,0.8457
17171,0.1042,0.1739,0.0646,0.14,Very Low Vulnerability,0.29,Low Concern,0.0128,0.0064,0.0008,0.0014,0.0026,0.967
18001,0.1383,0.1858,0.0882,0.59,Moderate Vulnerability,0.91,Very High Concern,0.0453,0.0003,0.0029,0.0113,0.0,0.9348
17077,0.0985,0.168,0.0603,0.7,High Vulnerability,0.52,Moderate Concern,0.0443,0.0025,0.0344,0.1494,0.0004,0.7402
17049,0.1017,0.1692,0.0633,0.2,Very Low Vulnerability,0.12,Very Low Concern,0.0211,0.0009,0.0053,0.005,0.0,0.9585
17107,0.0986,0.1641,0.0612,0.23,Low Vulnerability,0.41,Moderate Concern,0.034,0.0012,0.0075,0.0684,0.0001,0.8637
18021,0.1407,0.1921,0.089,0.33,Low Vulnerability,0.51,Moderate Concern,0.0054,0.0002,0.0028,0.0084,0.0004,0.9614
18071,0.1149,0.1549,0.0706,0.54,Moderate Vulnerability,0.68,High Concern,0.0701,0.0014,0.0223,0.0107,0.0003,0.8814
17043,0.063,0.1041,0.0381,0.16,Very Low Vulnerability,0.08,Very Low Concern,0.1427,0.0006,0.1181,0.047,0.0002,0.669
17013,0.1042,0.1739,0.0646,0.19,Very Low Vulnerability,0.38,Low Concern,0.0126,0.0052,0.0089,0.0031,0.0,0.9698
17147,0.0986,0.1641,0.0612,0.0,Very Low Vulnerability,0.05,Very Low Concern,0.0135,0.0005,0.0054,0.0055,0.0,0.9621
18031,0.1417,0.1922,0.089,0.21,Low Vulnerability,0.56,Moderate Concern,0.0201,0.002,0.0146,0.0065,0.0,0.9503
17113,0.0782,0.1362,0.0478,0.19,Very Low Vulnerability,0.28,Low Concern,0.0492,0.0017,0.0508,0.0826,0.0002,0.7947
17161,0.0936,0.159,0.0572,0.71,High Vulnerability,0.26,Low Concern,0.1285,0.0029,0.0252,0.0984,0.0004,0.7179
51091,0.0678,0.1359,0.0467,0.06,Very Low Vulnerability,0.33,Low Concern,0.0,0.0014,0.0,0.0,0.0,0.9932
17069,0.1039,0.1725,0.0652,0.5,Moderate Vulnerability,0.53,Moderate Concern,0.0094,0.0018,0.001,0.0272,0.0,0.9462
18085,0.1313,0.1773,0.0832,0.46,Moderate Vulnerability,0.71,High Concern,0.0796,0.0023,0.0126,0.0075,0.0003,0.8784
17057,0.0965,0.1625,0.0593,0.58,Moderate Vulnerability,0.46,Moderate Concern,0.0302,0.0028,0.0008,0.0375,0.0002,0.9178
17099,0.0958,0.1603,0.0589,0.43,Moderate Vulnerability,0.33,Low Concern,0.0971,0.0007,0.0071,0.0258,0.0002,0.8544
17035,0.0958,0.1619,0.0591,0.16,Very Low Vulnerability,0.35,Low Concern,0.0107,0.0004,0.0042,0.0007,0.0006,0.9667
18007,0.139,0.1908,0.0873,0.33,Low Vulnerability,0.57,Moderate Concern,0.0521,0.0006,0.0008,0.005,0.0008,0.9249
17005,0.1017,0.1692,0.0633,0.37,Low Vulnerability,0.41,Moderate Concern,0.0352,0.0046,0.0036,0.0754,0.0,0.878
18045,0.1407,0.1921,0.089,0.2,Low Vulnerability,0.72,High Concern,0.0252,0.0007,0.0044,0.0023,0.0,0.9531
18065,0.1443,0.198,0.0916,0.38,Low Vulnerability,0.6,High Concern,0.0182,0.0021,0.004,0.025,0.0004,0.9349
17155,0.0894,0.1509,0.0547,0.03,Very Low Vulnerability,0.22,Low Concern,0.0559,0.0,0.008,0.0052,0.0,0.9198
17185,0.1039,0.1725,0.0652,0.32,Low Vulnerability,0.66,High Concern,0.0267,0.0002,0.0093,0.0066,0.0,0.9388
18055,0.1351,0.1825,0.0853,0.44,Moderate Vulnerability,0.7,High Concern,0.0146,0.0003,0.002,0.0035,0.0005,0.9662
17091,0.0955,0.1636,0.0584,0.67,High Vulnerability,0.48,Moderate Concern,0.104,0.0018,0.0084,0.1511,0.0,0.7197
17027,0.1017,0.1692,0.0633,0.18,Very Low Vulnerability,0.24,Low Concern,0.0312,0.0026,0.0056,0.0345,0.0,0.9144
17133,0.1002,0.1676,0.0618,0.0,Very Low Vulnerability,0.11,Very Low Concern,0.0154,0.0,0.013,0.0018,0.0,0.9629
17121,0.1002,0.1676,0.0618,0.74,High Vulnerability,0.43,Moderate Concern,0.0203,0.0021,0.0064,0.0362,0.0,0.9117
17177,0.0879,0.1477,0.0534,0.5,Moderate Vulnerability,0.47,Moderate Concern,0.0396,0.0018,0.0085,0.0961,0.0,0.8245
18015,0.139,0.1908,0.0873,0.12,Very Low Vulnerability,0.52,Moderate Concern,0.0405,0.0013,0.0015,0.0116,0.0001,0.9392
18037,0.125,0.1705,0.0779,0.21,Low Vulnerability,0.34,Low Concern,0.0783,0.0,0.0071,0.0065,0.0,0.9021
17163,0.0949,0.1672,0.0571,0.52,Moderate Vulnerability,0.41,Moderate Concern,0.041,0.0017,0.0145,0.2984,0.0001,0.6164
17197,0.0784,0.1311,0.0477,0.2,Low Vulnerability,0.26,Low Concern,0.1737,0.0006,0.0543,0.1111,0.0002,0.6368
19045,0.1324,0.1899,0.0796,0.26,Low Vulnerability,0.06,Very Low Concern,0.0314,0.003,0.0069,0.0275,0.0,0.9114
19183,0.1368,0.1983,0.0818,0.22,Low Vulnerability,0.01,Very Low Concern,0.0617,0.0024,0.006,0.0078,0.0002,0.9102
19109,0.1172,0.1696,0.0695,0.1,Very Low Vulnerability,0.04,Very Low Concern,0.0268,0.0035,0.0056,0.0071,0.0,0.9477
18091,0.1384,0.1899,0.0877,0.72,High Vulnerability,0.75,High Concern,0.066,0.0029,0.0057,0.1092,0.0,0.7927
19083,0.1285,0.1852,0.0769,0.12,Very Low Vulnerability,0.04,Very Low Concern,0.0435,0.0141,0.0008,0.0123,0.0003,0.9185
19137,0.1323,0.1905,0.0795,0.53,Moderate Vulnerability,0.03,Very Low Concern,0.0381,0.0051,0.0017,0.0011,0.0,0.9373
18101,0.1351,0.1825,0.0853,0.24,Low Vulnerability,0.58,Moderate Concern,0.0115,0.0032,0.0018,0.0075,0.0,0.9704
19147,0.1176,0.1682,0.0706,0.17,Very Low Vulnerability,0.04,Very Low Concern,0.0281,0.0022,0.0033,0.0231,0.0,0.9335
18111,0.1316,0.1775,0.0825,0.34,Low Vulnerability,0.64,High Concern,0.0642,0.0014,0.0,0.0024,0.0,0.9295
19019,0.1219,0.1784,0.0724,0.07,Very Low Vulnerability,0.07,Very Low Concern,0.0158,0.0036,0.0026,0.0017,0.0,0.961
19191,0.1254,0.1827,0.0745,0.01,Very Low Vulnerability,0.01,Very Low Concern,0.0225,0.0006,0.0065,0.0152,0.0,0.9501
18175,0.1268,0.1707,0.0788,0.38,Low Vulnerability,0.75,High Concern,0.0134,0.0038,0.0034,0.0009,0.0,0.9676
18139,0.138,0.189,0.0866,0.26,Low Vulnerability,0.67,High Concern,0.0165,0.0,0.0011,0.0163,0.0,0.9569
18165,0.1407,0.1921,0.089,0.45,Moderate Vulnerability,0.55,Moderate Concern,0.0088,0.0028,0.0023,0.0115,0.0004,0.9643
18141,0.1239,0.1743,0.0768,0.62,High Vulnerability,0.61,High Concern,0.087,0.0028,0.0239,0.1267,0.0008,0.7256
19011,0.1293,0.1877,0.0781,0.01,Very Low Vulnerability,0.01,Very Low Concern,0.0151,0.0016,0.0033,0.0052,0.0,0.9603
18119,0.1351,0.1825,0.0853,0.35,Low Vulnerability,0.66,High Concern,0.0126,0.0038,0.0049,0.0023,0.0,0.9615
19127,0.1293,0.1877,0.0781,0.69,High Vulnerability,0.14,Very Low Concern,0.2195,0.0011,0.0367,0.0119,0.0004,0.709
19157,0.1293,0.1877,0.0781,0.15,Very Low Vulnerability,0.0,Very Low Concern,0.032,0.0001,0.0213,0.0193,0.0,0.9165
18131,0.1316,0.1775,0.0825,0.23,Low Vulnerability,0.69,High Concern,0.0301,0.0016,0.0064,0.0019,0.0015,0.9412
18183,0.1383,0.1858,0.0882,0.03,Very Low Vulnerability,0.44,Moderate Concern,0.0206,0.0035,0.0037,0.0041,0.0,0.9543
19093,0.1175,0.1712,0.0704,0.09,Very Low Vulnerability,0.0,Very Low Concern,0.0245,0.0061,0.0023,0.0061,0.0,0.9535
19021,0.1175,0.1712,0.0704,0.74,High Vulnerability,0.03,Very Low Concern,0.2549,0.0001,0.0991,0.0252,0.0149,0.5957
19063,0.1176,0.1682,0.0706,0.39,Low Vulnerability,0.07,Very Low Concern,0.0975,0.0017,0.0025,0.0198,0.0,0.8707
18149,0.1316,0.1775,0.0825,0.34,Low Vulnerability,0.79,High Concern,0.0379,0.0,0.0026,0.0086,0.0,0.9423
19119,0.1176,0.1682,0.0706,0.04,Very Low Vulnerability,0.04,Very Low Concern,0.0265,0.0017,0.0025,0.0008,0.0029,0.9544
19149,0.132,0.1926,0.0792,0.13,Very Low Vulnerability,0.02,Very Low Concern,0.0523,0.0045,0.0065,0.0093,0.0,0.9171
19075,0.1285,0.1852,0.0769,0.0,Very Low Vulnerability,0.0,Very Low Concern,0.0128,0.0011,0.0028,0.006,0.0,0.9693
20003,0.156,0.2068,0.0963,0.23,Low Vulnerability,0.63,High Concern,0.0189,0.0209,0.0001,0.005,0.0,0.9484
19029,0.1323,0.1905,0.0795,0.2,Very Low Vulnerability,0.09,Very Low Concern,0.027,0.0024,0.0028,0.002,0.0014,0.9529
19171,0.1293,0.1877,0.0781,0.33,Low Vulnerability,0.1,Very Low Concern,0.0978,0.0723,0.0046,0.0092,0.0,0.8075
19085,0.1323,0.1905,0.0795,0.06,Very Low Vulnerability,0.02,Very Low Concern,0.0174,0.0004,0.0049,0.0019,0.0004,0.962
19173,0.1362,0.1966,0.0841,0.28,Low Vulnerability,0.14,Very Low Concern,0.077,0.0005,0.0102,0.0002,0.0,0.9038
19139,0.1324,0.1899,0.0796,0.39,Low Vulnerability,0.03,Very Low Concern,0.179,0.002,0.0087,0.0247,0.0003,0.7673
18093,0.1351,0.1825,0.0853,0.28,Low Vulnerability,0.49,Moderate Concern,0.0167,0.005,0.0049,0.004,0.0006,0.9568
19055,0.1219,0.1784,0.0724,0.03,Very Low Vulnerability,0.01,Very Low Concern,0.0155,0.0032,0.003,0.0021,0.0,0.9657
18103,0.1373,0.1895,0.0871,0.59,Moderate Vulnerability,0.73,High Concern,0.0321,0.0083,0.0058,0.0538,0.0002,0.8872
19027,0.1175,0.1712,0.0704,0.05,Very Low Vulnerability,0.0,Very Low Concern,0.0249,0.0001,0.002,0.0009,0.0,0.9694
19141,0.1176,0.1682,0.0706,0.23,Low Vulnerability,0.08,Very Low Concern,0.0492,0.0014,0.0095,0.0113,0.0003,0.9245
19077,0.1362,0.1966,0.0841,0.12,Very Low Vulnerability,0.02,Very Low Concern,0.0272,0.0014,0.0024,0.0032,0.0,0.9503
19111,0.1334,0.1944,0.0808,0.5,Moderate Vulnerability,0.04,Very Low Concern,0.0361,0.0022,0.0062,0.0276,0.0,0.9081
18147,0.125,0.1705,0.0779,0.09,Very Low Vulnerability,0.6,Moderate Concern,0.029,0.0015,0.0034,0.007,0.0,0.9486
18167,0.1363,0.1915,0.085,0.73,High Vulnerability,0.68,High Concern,0.0269,0.0017,0.0185,0.0667,0.0007,0.8549
19047,0.1175,0.1712,0.0704,0.86,Very High Vulnerability,0.33,Low Concern,0.2807,0.0028,0.0207,0.0272,0.0016,0.6582
18133,0.1343,0.1795,0.0845,0.35,Low Vulnerability,0.71,High Concern,0.0193,0.0015,0.0248,0.0254,0.0002,0.9176
19181,0.1239,0.176,0.0743,0.07,Very Low Vulnerability,0.01,Very Low Concern,0.0284,0.0008,0.0066,0.0047,0.0035,0.942
18157,0.1084,0.158,0.0676,0.49,Moderate Vulnerability,0.66,High Concern,0.0833,0.0025,0.081,0.0519,0.0003,0.7583
19091,0.1285,0.1852,0.0769,0.14,Very Low Vulnerability,0.09,Very Low Concern,0.044,0.0029,0.0031,0.004,0.0,0.9343
19037,0.1254,0.1827,0.0745,0.06,Very Low Vulnerability,0.06,Very Low Concern,0.0253,0.0017,0.0012,0.0099,0.0004,0.9576
19101,0.1368,0.1983,0.0818,0.49,Moderate Vulnerability,0.13,Very Low Concern,0.0304,0.0002,0.0435,0.0712,0.0,0.8053
18109,0.1343,0.1795,0.0845,0.22,Low Vulnerability,0.43,Moderate Concern,0.0158,0.0004,0.008,0.0041,0.0,0.96
19013,0.121,0.1778,0.0721,0.43,Moderate Vulnerability,0.04,Very Low Concern,0.044,0.0031,0.0237,0.094,0.0024,0.8109
19189,0.1172,0.1696,0.0695,0.21,Low Vulnerability,0.07,Very Low Concern,0.0464,0.0031,0.0127,0.016,0.0,0.9147
19125,0.1239,0.176,0.0743,0.19,Very Low Vulnerability,0.01,Very Low Concern,0.0193,0.002,0.0112,0.0105,0.0002,0.946
19155,0.1323,0.1905,0.0795,0.46,Moderate Vulnerability,0.04,Very Low Concern,0.0771,0.0033,0.0077,0.0169,0.0001,0.8776
19061,0.1219,0.1784,0.0724,0.23,Low Vulnerability,0.01,Very Low Concern,0.0247,0.0016,0.0107,0.0351,0.0051,0.9075
19099,0.1239,0.176,0.0743,0.25,Low Vulnerability,0.02,Very Low Concern,0.0235,0.0021,0.0047,0.0199,0.0,0.9346
18117,0.1351,0.1825,0.0853,0.65,High Vulnerability,0.73,High Concern,0.0064,0.0009,0.0049,0.0256,0.0,0.9509
19165,0.1323,0.1905,0.0795,0.13,Very Low Vulnerability,0.02,Very Low Concern,0.0297,0.0026,0.0019,0.0076,0.0,0.9455
18173,0.1144,0.1528,0.0713,0.07,Very Low Vulnerability,0.27,Low Concern,0.0187,0.0018,0.0267,0.0165,0.0,0.9239
19175,0.1362,0.1966,0.0841,0.45,Moderate Vulnerability,0.07,Very Low Concern,0.0299,0.0,0.0146,0.005,0.0006,0.94
19053,0.1362,0.1966,0.0841,0.68,High Vulnerability,0.21,Low Concern,0.03,0.003,0.0069,0.0177,0.0,0.9268
19163,0.1207,0.1757,0.0716,0.27,Low Vulnerability,0.02,Very Low Concern,0.0672,0.0023,0.0271,0.0745,0.0002,0.7997
19117,0.1362,0.1966,0.0841,0.28,Low Vulnerability,0.13,Very Low Concern,0.02,0.0002,0.0,0.0008,0.0,0.975
18095,0.1376,0.1884,0.086,0.67,High Vulnerability,0.65,High Concern,0.0409,0.0016,0.0051,0.0775,0.0001,0.8485
18155,0.1287,0.171,0.0806,0.63,High Vulnerability,0.84,Very High Concern,0.0197,0.0,0.0038,0.0095,0.0,0.9538
18159,0.1365,0.1857,0.0857,0.07,Very Low Vulnerability,0.44,Moderate Concern,0.028,0.0,0.0025,0.0011,0.0,0.9489
20005,0.1637,0.2184,0.101,0.49,Moderate Vulnerability,0.62,High Concern,0.0304,0.0028,0.0048,0.029,0.0,0.8812
18181,0.139,0.1908,0.0873,0.24,Low Vulnerability,0.53,Moderate Concern,0.0837,0.0033,0.0023,0.0047,0.0,0.8933
19035,0.1175,0.1712,0.0704,0.17,Very Low Vulnerability,0.02,Very Low Concern,0.016,0.0034,0.0079,0.0201,0.0,0.9339
18125,0.125,0.1705,0.0779,0.17,Very Low Vulnerability,0.56,Moderate Concern,0.0093,0.0,0.009,0.0088,0.0,0.9632
20007,0.1567,0.2122,0.0971,0.28,Low Vulnerability,0.64,High Concern,0.0549,0.0078,0.0162,0.008,0.0,0.8947
18135,0.1443,0.198,0.0916,0.43,Moderate Vulnerability,0.72,High Concern,0.0346,0.001,0.0011,0.0059,0.0,0.9277
18179,0.1383,0.1858,0.0882,0.14,Very Low Vulnerability,0.52,Moderate Concern,0.0307,0.0022,0.0041,0.008,0.0,0.9435
19025,0.1175,0.1712,0.0704,0.16,Very Low Vulnerability,0.0,Very Low Concern,0.0195,0.0031,0.0036,0.0154,0.0,0.9424
19143,0.1176,0.1682,0.0706,0.26,Low Vulnerability,0.06,Very Low Concern,0.081,0.0025,0.0013,0.0126,0.0005,0.8909
18145,0.132,0.1761,0.0835,0.22,Low Vulnerability,0.6,Moderate Concern,0.0421,0.0005,0.0056,0.0117,0.0,0.9228
19049,0.1035,0.1458,0.0611,0.06,Very Low Vulnerability,0.01,Very Low Concern,0.0612,0.0011,0.0451,0.019,0.0,0.8542
