ToxPi Score,Name,Transmissible Cases,Disease Spread,Pop Mobility,Residential Density,Vaccines,Social Distancing,Testing,Hospital Beds,Hospital Ventilators,Pop Demographics,Air Pollution,Age Distribution,Co-morbidities,Health Disparities
0.6323756057937837,"Georgia, Chattooga",0.6086896985188534,0.579567415408992,0.5615658165791473,0.9669,0.8843813387423936,1.0,0.3477865575495395,0.6666666666666666,0.32,0.4920951042189038,0.4730538922155689,0.5561726637917245,0.4224988771287856,0.6709967395165484
0.6320488287239779,"Ohio, Gallia",0.7282162067342062,0.7135295734486259,0.5367505074174671,0.7794,0.6186612576064908,1.0,0.2477651832916762,0.861111111111111,0.432,0.3518722125489508,0.4431137724550898,0.579673914473061,0.5597138545412953,0.5184762141912721
0.6307930549358414,"West Virginia, Marion",0.8052141561752904,0.7833620444384024,0.5613841095731565,0.6336,0.922920892494929,1.0,0.2050082131398155,0.6180555555555555,0.17696,0.344591467425864,0.4191616766467066,0.5978576089534523,0.4465323149145014,0.3443106132182017
0.6293096003178494,"Tennessee, Claiborne",0.7513890269920742,0.6850300648790287,0.5594956546180059,0.6094,0.6257606490872211,1.0,0.4203003182419496,0.787037037037037,0.4559999999999999,0.2709426324279834,0.4191616766467066,0.6017807168377609,0.4347589500385789,0.5792863318755767
0.6292273024903137,"Tennessee, Cocke",0.6969210979410896,0.5999619105323729,0.5805042608961675,0.2127,0.5699797160243407,1.0,0.4169140348039204,0.9259259259259258,0.624,0.3725486946113653,0.3952095808383233,0.624489779413553,0.6306470592742186,0.6379152041765581
0.6282589484153518,"South Carolina, Greenwood",0.7144725042109208,0.6507319634907471,0.5642942565668884,0.8787,0.5801217038539553,1.0,0.2367714673843093,0.8148148148148148,0.424,0.6154372747577336,0.4491017964071856,0.5734100391661536,0.4394200593478701,0.580134607426093
0.6280433936155425,"West Virginia, Mercer",0.7779643142787251,0.7459806665297577,0.5745011051166914,0.7077,0.6237322515212982,1.0,0.1672247675969424,0.8425925925925926,0.3359999999999999,0.3887104685603468,0.3532934131736527,0.6335581539925471,0.5648403340326291,0.4774660153854707
0.6267120246619419,"Virginia, Norton City",0.7829587782983739,0.7613285039233444,0.6653838250712679,0.8542,0.7008113590263692,1.0,0.2700396396178435,0.589074074074074,0.23296,0.419490806514603,0.3652694610778443,0.5648909983668218,0.4084711174926705,0.6411565517719985
0.6262569092883598,"South Carolina, Spartanburg",0.6754303284501186,0.5868537803661262,0.6062387187385061,0.8513,0.6338742393509128,1.0,0.2574117488434394,0.8888888888888888,0.44,0.5589146265968262,0.3892215568862275,0.5287228277828,0.3706704032392435,0.4124262679109495
0.6260408473761708,"South Carolina, Cherokee",0.7128577336480347,0.6441930984967466,0.5495528832920118,0.4725,0.7231237322515213,1.0,0.3057257511467978,0.75,0.44,0.5704330061758952,0.4491017964071856,0.5357771420024626,0.5492709510595523,0.5595674376034835
0.6259284739987562,"Texas, Taylor",0.7883538857271832,0.7266977343238663,0.6351793672494511,0.7399,0.4908722109533468,1.0,0.4244351190237187,0.861111111111111,0.392,0.5432540236588923,0.311377245508982,0.4860110859057147,0.3100073345247475,0.3908894672977301
0.6253766686454884,"Georgia, Floyd",0.5575535600403766,0.5203708372081003,0.6336789318504142,0.9389,0.8509127789046653,1.0,0.3279095278613693,0.861111111111111,0.2,0.5804702350361431,0.4730538922155689,0.5380992168517501,0.4339520066496708,0.5541252243164412
0.6248646075309383,"South Carolina, Jasper",0.506084987162369,0.5007478527611611,0.5143987071140352,0.9226,0.693711967545639,0.825,0.3495149701136458,0.9259259259259258,0.608,0.6892877168542497,0.4311377245508981,0.560557323866868,0.4970268893608641,0.6508306959965245
